1,001	0,376899209
1,003	0,384523792
1,005	0,389596417
1,007	0,393609082
1,009	0,396996952
1,011	0,399959724
1,013	0,402608928
1,015	0,405014421
1,017	0,407223421
1,019	0,409269632
1,021	0,411178114
1,023	0,412968114
1,025	0,414654793
1,027	0,416250352
1,029	0,417764789
1,031	0,41920641
1,033	0,420582218
1,035	0,421898173
1,037	0,423159402
1,039	0,424370356
1,041	0,425534923
1,043	0,42665653
1,045	0,427738209
1,047	0,428782664
1,049	0,429792317
1,051	0,430769345
1,053	0,431715716
1,055	0,432633216
1,057	0,433523468
1,059	0,43438796
1,061	0,435228052
1,063	0,436044995
1,065	0,43683994
1,067	0,437613954
1,069	0,438368022
1,071	0,439103061
1,073	0,439819922
1,075	0,440519399
1,077	0,441202233
1,079	0,441869118
1,081	0,442520704
1,083	0,4431576
1,085	0,443780379
1,087	0,444389583
1,089	0,444985717
1,091	0,445569264
1,093	0,446140676
1,095	0,446700384
1,097	0,447248793
1,099	0,447786288
1,101	0,448313236
1,103	0,448829985
1,105	0,449336865
1,107	0,449834191
1,109	0,450322262
1,111	0,450801365
1,113	0,451271773
1,115	0,451733747
1,117	0,452187535
1,119	0,452633377
1,121	0,4530715
1,123	0,453502122
1,125	0,453925455
1,127	0,454341697
1,129	0,454751043
1,131	0,455153677
1,133	0,455549778
1,135	0,455939516
1,137	0,456323057
1,139	0,456700558
1,141	0,457072172
1,143	0,457438046
1,145	0,457798322
1,147	0,458153137
1,149	0,458502622
1,151	0,458846904
1,153	0,459186106
1,155	0,459520347
1,157	0,459849742
1,159	0,460174401
1,161	0,460494432
1,163	0,460809938
1,165	0,461121019
1,167	0,461427775
1,169	0,461730297
1,171	0,462028678
1,173	0,462323005
1,175	0,462613366
1,177	0,462899842
1,179	0,463182516
1,181	0,463461463
1,183	0,463736762
1,185	0,464008485
1,187	0,464276706
1,189	0,464541493
1,191	0,464802912
1,193	0,465061033
1,195	0,465315916
1,197	0,465567626
1,199	0,465816222
1,201	0,466061764
1,203	0,466304309
1,205	0,466543912
1,207	0,466780628
1,209	0,467014512
1,211	0,467245612
1,213	0,46747398
1,215	0,467699666
1,217	0,467922716
1,219	0,468143178
1,221	0,468361097
1,223	0,468576517
1,225	0,468789481
1,227	0,469000033
1,229	0,469208212
1,231	0,469414059
1,233	0,469617614
1,235	0,469818915
1,237	0,470017998
1,239	0,470214902
1,241	0,470409661
1,243	0,470602311
1,245	0,470792885
1,247	0,470981418
1,249	0,471167941
1,251	0,471352487
1,253	0,471535087
1,255	0,471715771
1,257	0,471894569
1,259	0,472071511
1,261	0,472246626
1,263	0,472419939
1,265	0,472591481
1,267	0,472761277
1,269	0,472929354
1,271	0,473095737
1,273	0,473260452
1,275	0,473423523
1,277	0,473584974
1,279	0,473744829
1,281	0,473903113
1,283	0,474059845
1,285	0,474215051
1,287	0,47436875
1,289	0,474520966
1,291	0,474671719
1,293	0,474821028
1,295	0,474968915
1,297	0,4751154
1,299	0,475260501
1,301	0,475404239
1,303	0,475546631
1,305	0,475687697
1,307	0,475827453
1,309	0,475965918
1,311	0,476103109
1,313	0,476239044
1,315	0,476373738
1,317	0,476507209
1,319	0,476639472
1,321	0,476770544
1,323	0,47690044
1,325	0,477029175
1,327	0,477156764
1,329	0,477283222
1,331	0,477408565
1,333	0,477532804
1,335	0,477655956
1,337	0,477778033
1,339	0,477899049
1,341	0,478019018
1,343	0,478137953
1,345	0,478255865
1,347	0,478372769
1,349	0,478488676
1,351	0,478603599
1,353	0,478717549
1,355	0,478830539
1,357	0,47894258
1,359	0,479053684
1,361	0,479163861
1,363	0,479273123
1,365	0,479381481
1,367	0,479488946
1,369	0,479595527
1,371	0,479701236
1,373	0,479806083
1,375	0,479910077
1,377	0,480013229
1,379	0,480115548
1,381	0,480217044
1,383	0,480317727
1,385	0,480417604
1,387	0,480516688
1,389	0,480614984
1,391	0,480712504
1,393	0,480809255
1,395	0,480905246
1,397	0,481000485
1,399	0,481094982
1,401	0,481188743
1,403	0,481281778
1,405	0,481374095
1,407	0,4814657
1,409	0,481556602
1,411	0,481646809
1,413	0,481736328
1,415	0,481825167
1,417	0,481913332
1,419	0,482000831
1,421	0,482087672
1,423	0,48217386
1,425	0,482259404
1,427	0,48234431
1,429	0,482428584
1,431	0,482512233
1,433	0,482595265
1,435	0,482677685
1,437	0,482759499
1,439	0,482840713
1,441	0,482921335
1,443	0,48300137
1,445	0,483080825
1,447	0,483159704
1,449	0,483238014
1,451	0,483315761
1,453	0,48339295
1,455	0,483469587
1,457	0,483545678
1,459	0,483621228
1,461	0,483696242
1,463	0,483770725
1,465	0,483844684
1,467	0,483918123
1,469	0,483991047
1,471	0,484063462
1,473	0,484135372
1,475	0,484206782
1,477	0,484277697
1,479	0,484348122
1,481	0,484418062
1,483	0,484487521
1,485	0,484556503
1,487	0,484625015
1,489	0,484693059
1,491	0,484760641
1,493	0,484827764
1,495	0,484894434
1,497	0,484960654
1,499	0,485026429
1,501	0,485091762
1,503	0,485156659
1,505	0,485221122
1,507	0,485285157
1,509	0,485348766
1,511	0,485411954
1,513	0,485474726
1,515	0,485537083
1,517	0,485599032
1,519	0,485660574
1,521	0,485721714
1,523	0,485782455
1,525	0,485842802
1,527	0,485902758
1,529	0,485962325
1,531	0,486021508
1,533	0,48608031
1,535	0,486138735
1,537	0,486196786
1,539	0,486254465
1,541	0,486311777
1,543	0,486368725
1,545	0,486425311
1,547	0,48648154
1,549	0,486537414
1,551	0,486592936
1,553	0,48664811
1,555	0,486702938
1,557	0,486757423
1,559	0,486811569
1,561	0,486865377
1,563	0,486918852
1,565	0,486971996
1,567	0,487024812
1,569	0,487077302
1,571	0,48712947
1,573	0,487181317
1,575	0,487232848
1,577	0,487284064
1,579	0,487334969
1,581	0,487385563
1,583	0,487435852
1,585	0,487485836
1,587	0,487535518
1,589	0,487584902
1,591	0,487633989
1,593	0,487682781
1,595	0,487731282
1,597	0,487779494
1,599	0,487827419
1,601	0,487875059
1,603	0,487922417
1,605	0,487969495
1,607	0,488016294
1,609	0,488062819
1,611	0,488109071
1,613	0,488155051
1,615	0,488200762
1,617	0,488246207
1,619	0,488291387
1,621	0,488336305
1,623	0,488380962
1,625	0,488425361
1,627	0,488469504
1,629	0,488513392
1,631	0,488557029
1,633	0,488600415
1,635	0,488643552
1,637	0,488686444
1,639	0,488729091
1,641	0,488771495
1,643	0,488813659
1,645	0,488855584
1,647	0,488897272
1,649	0,488938725
1,651	0,488979945
1,653	0,489020933
1,655	0,489061691
1,657	0,489102222
1,659	0,489142526
1,661	0,489182606
1,663	0,489222463
1,665	0,489262099
1,667	0,489301516
1,669	0,489340715
1,671	0,489379698
1,673	0,489418466
1,675	0,489457021
1,677	0,489495365
1,679	0,489533499
1,681	0,489571426
1,683	0,489609145
1,685	0,48964666
1,687	0,489683971
1,689	0,489721079
1,691	0,489757988
1,693	0,489794697
1,695	0,489831209
1,697	0,489867524
1,699	0,489903644
1,701	0,489939572
1,703	0,489975307
1,705	0,490010852
1,707	0,490046208
1,709	0,490081376
1,711	0,490116357
1,713	0,490151154
1,715	0,490185766
1,717	0,490220196
1,719	0,490254445
1,721	0,490288515
1,723	0,490322405
1,725	0,490356119
1,727	0,490389656
1,729	0,490423018
1,731	0,490456207
1,733	0,490489224
1,735	0,49052207
1,737	0,490554745
1,739	0,490587252
1,741	0,490619592
1,743	0,490651765
1,745	0,490683773
1,747	0,490715616
1,749	0,490747297
1,751	0,490778816
1,753	0,490810175
1,755	0,490841373
1,757	0,490872414
1,759	0,490903296
1,761	0,490934023
1,763	0,490964595
1,765	0,490995012
1,767	0,491025276
1,769	0,491055388
1,771	0,491085349
1,773	0,49111516
1,775	0,491144822
1,777	0,491174336
1,779	0,491203703
1,781	0,491232924
1,783	0,491262
1,785	0,491290932
1,787	0,49131972
1,789	0,491348367
1,791	0,491376872
1,793	0,491405237
1,795	0,491433463
1,797	0,491461551
1,799	0,491489501
