1	7,808299009
1,002	7,337243973
1,004	7,144296717
1,006	6,997258541
1,008	6,874037711
1,01	6,766070724
1,012	6,668962407
1,014	6,580099854
1,016	6,49777942
1,018	6,420816763
1,02	6,348348963
1,022	6,279724047
1,024	6,214435085
1,026	6,1520787
1,028	6,092327468
1,03	6,034911395
1,032	5,979604595
1,034	5,926215869
1,036	5,874581646
1,038	5,824560647
1,04	5,776029866
1,042	5,728881373
1,044	5,683019918
1,046	5,638360868
1,048	5,594828604
1,05	5,552355268
1,052	5,510879669
1,054	5,470346371
1,056	5,430705027
1,058	5,391909666
1,06	5,353918213
1,062	5,316692035
1,064	5,280195564
1,066	5,244395956
1,068	5,209262811
1,07	5,174767901
1,072	5,140885003
1,074	5,107589645
1,076	5,074858989
1,078	5,0426717
1,08	5,011007729
1,082	4,979848283
1,084	4,949175679
1,086	4,918973283
1,088	4,889225378
1,09	4,859917136
1,092	4,83103453
1,094	4,802564277
1,096	4,774493773
1,098	4,74681108
1,1	4,719504829
1,102	4,69256422
1,104	4,665978958
1,106	4,639739223
1,108	4,613835678
1,11	4,588259381
1,112	4,563001788
1,114	4,538054721
1,116	4,513410362
1,118	4,489061219
1,12	4,465000098
1,122	4,441220114
1,124	4,417714635
1,126	4,394477287
1,128	4,371501973
1,13	4,348782795
1,132	4,326314087
1,134	4,304090385
1,136	4,282106428
1,138	4,260357126
1,14	4,238837602
1,142	4,217543123
1,144	4,196469109
1,146	4,17561114
1,148	4,154964965
1,15	4,134526443
1,152	4,114291579
1,154	4,094256499
1,156	4,074417453
1,158	4,054770798
1,16	4,03531303
1,162	4,016040718
1,164	3,99695055
1,166	3,978039292
1,168	3,959303842
1,17	3,94074115
1,172	3,922348264
1,174	3,904122324
1,176	3,886060528
1,178	3,868160163
1,18	3,850418603
1,182	3,83283327
1,184	3,815401662
1,186	3,798121335
1,188	3,780989915
1,19	3,764005101
1,192	3,747164629
1,194	3,730466299
1,196	3,713907963
1,198	3,697487524
1,2	3,681202953
1,202	3,665052246
1,204	3,649033461
1,206	3,633144691
1,208	3,617384074
1,21	3,601749814
1,212	3,586240129
1,214	3,570853279
1,216	3,555587572
1,218	3,540441356
1,22	3,525412997
1,222	3,510500925
1,224	3,495703581
1,226	3,481019445
1,228	3,46644702
1,23	3,45198487
1,232	3,437631559
1,234	3,42338569
1,236	3,409245895
1,238	3,395210832
1,24	3,381279182
1,242	3,367449667
